query,tweet_date,username,name,text,url
Avatar The Way of Water film,1 Dec 2022,@marcosarellano,Marcos Arellano,"Julia Michaels, Dionne Warwick & ‘Avatar: The Way Of Water’ Actress Trinity Jo-Li Bliss Set For Christmas Film ‘Glisten And The Merry Mission’ deadline.com/2022/11/julia-m… via @Deadline",https://nitter.net/marcosarellano/status/1598192798943285251#m
Avatar The Way of Water film,1 Dec 2022,@MTFIII,Michael T Ford III,"Zoe Saldaña Says She “Felt Artistically Stuck” While Working on Film Franchises for Past 10 Years The actress, who stars in 'Avatar: The Way of Water,' said that blockbuster tentpoles had limited her ability ""to expand or grow or challenge myself."" hollywoodreporter.com/movies…",https://nitter.net/MTFIII/status/1598161992510242817#m
Avatar The Way of Water film,1 Dec 2022,@RajendherM,Rajendher,1. How difficult it was to film in the water? 2. How did the cast & crew adjust/change the work (acting/filming) compared to Avatar 1? 3. Tell us something interesting about the way of water which you found out?,https://nitter.net/RajendherM/status/1598156538639974400#m
Avatar The Way of Water film,1 Dec 2022,@JustinsBigIdea,Justin,Avatar Way of the Water lack of discourse is not correlated with lack of interest. If anything it was a bellwether of things to come aspeople who liked it kept their opinions off social because film toxicity was just ramping up.,https://nitter.net/JustinsBigIdea/status/1598149839061073920#m
Avatar The Way of Water film,1 Dec 2022,@BiekerJosh,Josh Bieker,Looking forward to seeing Avatar The Way Of The Water either this weekend or next. Considering I actually liked the very first film in the franchise. Even though back then I was one of the first saying it was basically Dances With Wolves meets Alien. Lol,https://nitter.net/BiekerJosh/status/1598119754111205377#m
Avatar The Way of Water film,2 Dec 2022,@megaplextheatre,Megaplex,It's the most wonderful time of the year...for movies! 🎄 Check out the Buzz for December 2022 at the Larry H. Miller Megaplex Theatres! Avatar: The Way of Water 🎟️s: bit.ly/Avatar-Tix Puss in Boots: The Last Wish 🎟️s: bit.ly/PussInBootsLastWish,https://nitter.net/megaplextheatre/status/1598753873098776576#m
Avatar The Way of Water film,2 Dec 2022,@Javi_Saavedra17,Javiera Saavedra,"Simon Franglen has written an original song for James Cameron’s Avatar The Way of Water. The track, entitled Song Chord, is performed by Zoe Saldaña and will be featured in the film",https://nitter.net/Javi_Saavedra17/status/1598710490485514240#m
Avatar The Way of Water film,2 Dec 2022,@nipponsteel,Nippon Steel,"Largest Film Poster for ""Avatar: The Way of Water"" in Bangkok, Thailand piped.video/f0z5YF5zZt0 via @YouTube #Avatar #JamesCameron",https://nitter.net/nipponsteel/status/1598706513295855617#m
Avatar The Way of Water film,2 Dec 2022,@PlazaScarboro,Hollywood Plaza,"Avatar 2: The Way Of Water (12A). Showing Daily from Friday 16th December at 2pm and 7pm. Times from Friday 23rd December to be announced soon. Children under 12 can see this film, but they must be accompanied by an adult. #Avatar2 #Avatar #AvatarTheWayOfWaterID",https://nitter.net/PlazaScarboro/status/1598700992387633152#m
Avatar The Way of Water film,2 Dec 2022,@ConservNewsDly,Conservative News Daily,"James Cameron, the director of the upcoming Avatar: The Way of Water film, claimed that “ is a toxin that you have to... #BreakingNews #conservative #ConservativeNews #trump #republican conservativenewsdaily.net/br…",https://nitter.net/ConservNewsDly/status/1598700097180770304#m
Avatar The Way of Water film,2 Dec 2022,@ALDIANews,AL DÍA News,"#ZoeSaldaña stars in “Avatar: The way of water”. The renowned Latin actress Zoe Saldaña will star in the film 'Avatar: The Way of Water' by James Cameron, which opens on December 16. #avatar ow.ly/TON850LTyaK",https://nitter.net/ALDIANews/status/1598686235966545920#m
Avatar The Way of Water film,2 Dec 2022,@ToucanSam_SJS,sam🐘,so many people are so eager to see avatar way of water flop and love to pretend like it’s predecessor isnt the highest grossing film of all fucking time… y’all just want something to complain about LMAO shut up,https://nitter.net/ToucanSam_SJS/status/1598681775072759809#m
Avatar The Way of Water film,2 Dec 2022,@News18Kerala,News18 Kerala,ഹോളിവുഡ് ചിത്രമായ അവതാര്‍ 2 പ്രദര്‍ശിപ്പിക്കുന്നതുമായി ബന്ധപ്പെട്ട് തിയേറ്റര്‍ ഉടമകളും വിതരണക്കാരും തമ്മിലുണ്ടായിരുന്ന തര്‍ക്കം പരിഹരിച്ചു #AvatarTheWayOfWater #Avatar2 #avatar #KeralaNews #FEUOK malayalam.news18.com/photoga…,https://nitter.net/News18Kerala/status/1598671598420389894#m
Avatar The Way of Water film,2 Dec 2022,@PttvNewsX,PttvOnlinenews,‘அவதார் 2’ படம் திட்டமிட்டபடி தென்னிந்தியாவில் வெளியாகுமா? - திடீரென எழுந்த சிக்கல்! bit.ly/3VMPCvI #Avatar | #AvatarTheWayofWater | #AVATAR2022,https://nitter.net/PttvNewsX/status/1598657683531640832#m
Avatar The Way of Water film,2 Dec 2022,@aajtakgudanal,Adv Jogendra Singh,Avatar 2: जानिए जेम्स कैमरून को फिल्म बनाने में क्यों लगे 13 साल? बताया कारण aajtakgudanal.in/avatar-2-kn…,https://nitter.net/aajtakgudanal/status/1598638818235715589#m
Avatar The Way of Water film,2 Dec 2022,@indiatvnews,India TV,Avatar 2: जानिए जेम्स कैमरून को फिल्म बनाने में क्यों लगे 13 साल? बताया कारण #AvatarTheWayOfWaterTH #Avatar2 #JamesCameron #HollywoodEXPOSED indiatv.in/entertainment/hol…,https://nitter.net/indiatvnews/status/1598629826323439616#m
Avatar The Way of Water film,2 Dec 2022,@IndiaTVHindi,India TV Hindi,Avatar 2: जानिए जेम्स कैमरून को फिल्म बनाने में क्यों लगे 13 साल? बताया कारण #AvatarTheWayOfWaterTH #Avatar2 #JamesCameron #HollywoodEXPOSED indiatv.in/entertainment/hol…,https://nitter.net/IndiaTVHindi/status/1598629807902068736#m
Avatar The Way of Water film,2 Dec 2022,@antipolostar,Antipolo STAR,"Avatar: The Way of the Water is not just a movie but a cinematic event that needs to be experienced in a movie theater. Set 15 years after the events of the first film, it tells the story of the Sully family. antipolostar.com/2022/12/02/…",https://nitter.net/antipolostar/status/1598625339810672641#m
Avatar The Way of Water film,2 Dec 2022,@BuzzMagWales,Buzz Magazine,"From the creepy to the absurd to the blockbuster-y, we approach the final curtain of 2022 with five new film releases you might want to go see this December. Featuring: #corsage #IWannaDanceFilm #AvatarTheWayOfWater buzzmag.co.uk/december-2022-…",https://nitter.net/BuzzMagWales/status/1598624896363503622#m
Avatar The Way of Water film,2 Dec 2022,@exolorian,Exolorian,"2023 is going to be a film fest!! What the F! 💎 - Transformers: Rise of the Beasts - Guardians of the Galaxy, Vol.3 - Indiana Jones and the Dial of Destiny - The Mandalorian S3 - Super Mario - Avatar: Way of Water (2022) Jeez! Super excited to see all of this!",https://nitter.net/exolorian/status/1598589436094291968#m
Avatar The Way of Water film,2 Dec 2022,@RegalPH,Regal Picturehouse,"Watch the new trailer for Avatar: The Way of Water. On December 16th, return to Pandora for the biggest film event of the year! See it in 2D: bit.ly/3tM4iiH or 3D: bit.ly/3AW5mVx",https://nitter.net/RegalPH/status/1598587893747941377#m
Avatar The Way of Water film,2 Dec 2022,@newsdoor24,News Door24,अवतार- द वे ऑफ वॉटर: अवतार 2 के डेब्यू से पहले ही भारत में इस फिल्म के लिए जबरदस्त क्रेज था!- रिलीज डेट जानने के लिए पढ़ें पूरी खबर। newsdoor24.com/bollywood-new… via @Newsdoor24 #Avatar2 #avatar2trailer #avatar2kannadadec16 #avatar2inmarathi #Avatar2launchdate #Avatar2movieinIndia,https://nitter.net/newsdoor24/status/1598578213885992961#m
Avatar The Way of Water film,1m,@yuesehualu,糖影s+1,这个熟悉的风格，不愧是蒙奇奇啊🤣 FILM LOEWE SG 2026 #LOEWExFilmRacha #น้ำตาลฟิล์ม #NamtanFilm #filmracha,https://nitter.net/yuesehualu/status/2019280303106498732#m
Avatar The Way of Water film,4m,@Cineeloop,Cine➰Loop,"He’ll understand why we chose the hero path 🦸 Starting ToMoRo — silence, focus, direction & good cinema 💯 #WithLove",https://nitter.net/Cineeloop/status/2019279512236892517#m
Avatar The Way of Water film,24m,@AntEscr0w,Ant Anunnaki,Oh wow! Glad I didn’t spoil it lol. You’ll love it. My fav film last year.,https://nitter.net/AntEscr0w/status/2019274589638193561#m
Avatar The Way of Water film,24m,@cjsaysanynez,Phi Sao PK❤️LingOrm/Avalance4ever🏳️‍🌈,Bringing this back to your timelines since the filming has begun for WFWW ❤️ #เปิดกล้องวาดฝันวันวิวาห์ #LingOrm #หลิงออม‌ #InLoveForeverTheSeries,https://nitter.net/cjsaysanynez/status/2019274411040469044#m
Avatar The Way of Water film,32m,@NandiJhuma,Jhuma Nandi,💜ᗷTS💜 #BTSComeback2026 #BTS_ARIRANG #BTSxNetflix,https://nitter.net/NandiJhuma/status/2019272451792990277#m
Avatar The Way of Water film,4 Dec 2022,@eggs_acid,"James ""Eggs"" McRoy",Best Film: The Fabelmans Top 10: Avatar: The Way of Water Banshees of Inishirin Elvis Empire of Light Everything Everywhere Glass Onion Tar Top Gun: Maverick The Whale The Woman King,https://nitter.net/eggs_acid/status/1599533276318027776#m
Avatar The Way of Water film,4 Dec 2022,@latestforme,Satheendhar Sahani,"James Cameron reveals when to leave and use the restroom when watching Avatar sequel The Way Of Water . @latestforme . . Published on Dec 04, 2022 06:56 PM IST The long-awaited Avatar sequel, The Way Of Water, for the ground-breaking 2009 film has a ... latestforme.com/james-camero…",https://nitter.net/latestforme/status/1599526236421705728#m
Avatar The Way of Water film,4 Dec 2022,@AMCTheatres,AMC Theatres,Return to Pandora in immersive #IMAX 3D. Get your tickets now to experience #AvatarTheWayOfWater on December 16! amc.film/3TVyxOT,https://nitter.net/AMCTheatres/status/1599524197537124358#m
Avatar The Way of Water film,4 Dec 2022,@RazorwireRyan,Luke Ryan,"Looking at how much it's costing us to go and see AVATAR: THE WAY OF WATER in IMAX 3D, I think the film is going to cross $8B over opening weekend...",https://nitter.net/RazorwireRyan/status/1599505436650008578#m
Avatar The Way of Water film,4 Dec 2022,@RapAmericain,Rap Américain,"🚨 The Weeknd L'artiste dévoilera un nouveau single le 16 décembre ! Celui-ci fera partie de la bande originale du film ""Avatar: The Way of Water""",https://nitter.net/RapAmericain/status/1599498830013034496#m
Avatar The Way of Water film,4 Dec 2022,@CenayangFilm,Cenayang Film 🍿🥤,The Weeknd nih yang ngisi soundtrack film Avatar: The Way of Water 👀 nitter.net/theweeknd/status/15994…,https://nitter.net/CenayangFilm/status/1599450818742476800#m
Avatar The Way of Water film,4 Dec 2022,@ANATimesToday,ANA Times (culture),"A sudden wave of ancient warfare resurfaced. This time with more rigorous and powerful. The world’s famous, Avatar in 2009 was one of the epic science fiction film. weekendreads.me/avatar-the-w… #newmovie #avatar2 #releasedate",https://nitter.net/ANATimesToday/status/1599447844343218176#m
Avatar The Way of Water film,4 Dec 2022,@TheLexiCinema,The Lexi Cinema,"AVATAR: THE WAY OF WATER will be playing throughout the Christmas period! James Cameron's epic is set more than a decade after the events of the first film and follows the story of the Sully family (Jake, Neytiri, and their kids). 🎟️👇 thelexicinema.co.uk/TheLexiC…",https://nitter.net/TheLexiCinema/status/1599442153796681731#m
Avatar The Way of Water film,4 Dec 2022,@SilverbCinemas,Silverbird Cinemas,This family is our fortress👩‍👩‍👦‍👦💙 #Avatar: The Way of Water coming to Silverbird Cinemas on the 16th of December #film #silverbirdcinemas #cinemas,https://nitter.net/SilverbCinemas/status/1599435418008981505#m
Avatar The Way of Water film,4 Dec 2022,@JournoAayu,Aayush Sharma,"With 'Avatar: The Way of Water' coming up in a few days, here's how I have ranked the films I've watched in 2022. This is my '2022 RANKED'. Might change after 'Avatar 2' Full List: boxd.it/jplgm .@allatoncemovie .@TheBatman .@SheSaidFilm #film #FilmTwitter",https://nitter.net/JournoAayu/status/1599427465751166979#m
Avatar The Way of Water film,4 Dec 2022,@millerfilm,millerfilm,"""Avatar: The Way of Water"" Final Trailer Just Released - tinyurl.com/AvatarFinal - #Avatar #AvatarTheWayOfWater #FilmTwitter #trailer #movies #film #scifi",https://nitter.net/millerfilm/status/1599417333579014144#m
Avatar The Way of Water film,4 Dec 2022,@Alamy_Editorial,Alamy Editorial,"Kate Winslet, Sigourney Weaver, Zoe Saldana, Bailey Bass and Trinity Jo-Li Bliss attends a photo call for the new film, Avatar: The Way Of Water, at the Corinthia Hotel in London. Image ID: 2M04J51/2M04MY0/2M04MXY // Matt Crossick // Alamy Live News #AvatarTheWayOfWater",https://nitter.net/Alamy_Editorial/status/1599414117936246785#m
Avatar The Way of Water film,4 Dec 2022,@magicbaltimore,Magic Baltimore,"Exclusive: Zoe Saldaña Talks ‘Avatar: The Way Of Water,’ The ‘Beautiful’ Film’s Emotional Impact & More bit.ly/3VSgk67",https://nitter.net/magicbaltimore/status/1599406237489266688#m
Avatar The Way of Water film,4 Dec 2022,@JBLOODonly1,Jen Blood,"You know, many of your horror film ratings reflect my feelings for most Movies I’ve seen this year. Friggin AVERAGE (or complete crap)💩 I know it’s not in the “horror” category, but hoping “Avatar: The Way of Water” shakes things up. And just maybe, you’ll watch too & review😉",https://nitter.net/JBLOODonly1/status/1599397736318930946#m
Avatar The Way of Water film,38s,@TibetNews11,Tibet News,Visita al Festival di #Primavera a livello di base | Guardians of the Sky Road: The Flame Never Dies,https://nitter.net/TibetNews11/status/2019280842452005182#m
Avatar The Way of Water film,4m,@JoraShankara,shankar.j,Meanwhile Bhāmatī & Vivaraṇa and locus of avidya,https://nitter.net/JoraShankara/status/2019279936708833391#m
Avatar The Way of Water film,6m,@colourdre95,Colour💋❤️🇯🇲⬛️♦️🇳🇬,Then she be water girl way dey run from The gods,https://nitter.net/colourdre95/status/2019279475549302831#m
Avatar The Way of Water film,6m,@pogo87032818,pogo,#ナチュラグラッセポケモンコレクション ㊗先行発売開始おめでとうございます🎉 素敵なご縁がありますように❤,https://nitter.net/pogo87032818/status/2019279249723781592#m
Avatar The Way of Water film,14m,@Its_CineHub,CineHub,BIGGEST GROSSERs Post Covid in World Cinema :- 1. #AvatarTheWayOfWater ~ $2.320 Billion 2. #NeZha2 ~ $2.259 Billion 3. #SpiderManNoWayHome ~ $1.910 Billion 4. #Zootopia2 ~ $1.777 Billion 5. #insideout2 ~ $1.698 Billion 6. #TopGunMaverick ~ $1.495 Billion 7. #Barbie ~ $1.447M Billion 8. #AvatarFireAndAsh ~ $1.414 Billion 9. #MarioBros ~ $1.360 Billion 10. #DeadpoolWolverine ~ $1.338 Billion 11. #Moana2 ~ $1.059 Billion 12. #LiloAndStitch ~ $1.038 Billion 13. #JurassicWorld ~ $1.001 Billion 14. #Oppenheimer ~ $975 Million 15. #DespicableMe4 ~ $972 Million,https://nitter.net/Its_CineHub/status/2019277434391290048#m
Avatar The Way of Water film,15m,@Techie_RCF,Naaistam_RC,Is all videos are from same movie rugga ?,https://nitter.net/Techie_RCF/status/2019277154786373975#m
Avatar The Way of Water film,17m,@AstroNat2002,Natu,And You guys keep doing this it’s literally been a YEAR,https://nitter.net/AstroNat2002/status/2019276481688412512#m
Avatar The Way of Water film,18m,@wolowoles,nanz ⚢,"totally!! like i know the wait can be a little difficult sometimes but the results are worth it! i’m not the greatest fan of the scrip tho, ngl, but the ANIMATION?! oh my god i was gagged at the movie theater watching every detail on the screen, so yeah i hope they don’t rush it",https://nitter.net/wolowoles/status/2019276305322373450#m
Avatar The Way of Water film,18m,@jedaltemus,noel,It’s February 2026 ur telling me this movie couldn’t just be put on Tubi,https://nitter.net/jedaltemus/status/2019276254466515452#m
Avatar The Way of Water film,20m,@_martyjacobs,marty jacobs,"woah, the ending of andor was beautiful..bravo! 🥺",https://nitter.net/_martyjacobs/status/2019275933396742564#m
Avatar The Way of Water film,5 Dec 2022,@ArticleCruncher,kitser,"Read short summary here 👇 ¹ Kate Winslet and James Cameron recently reunited at a photocall for their new film, ""Avatar: The Way of Water"" ""I'm just not very good at watching myself on screen. It's not just 'Titanic,’ like I don't like watching myself in anything,"" she said.",https://nitter.net/ArticleCruncher/status/1599872839045242893#m
Avatar The Way of Water film,5 Dec 2022,@Clairebueno_,Claire Bueno,Ready for the World Premiere of Avatar the Way of Water this week?! Visit our website for details. buff.ly/3OZTqaS @20thcenturyuk #AvatarTheWayOfWater #avatar #JamesCameron #Premiere #WorldPremiere #London,https://nitter.net/Clairebueno_/status/1599832475555045376#m
Avatar The Way of Water film,5 Dec 2022,@EW,Entertainment Weekly,"The Weeknd's contribution to 'Avatar: The Way of Water's soundtrack will play during the film's end credits, EW has confirmed. ew.com/movies/the-weeknd-new…",https://nitter.net/EW/status/1599818497047105538#m
Avatar The Way of Water film,5 Dec 2022,@danieldreszer,Daniel Dreszer,#guillermodeltoro reacts to #AvatarTheWayOfTheWater “a staggering achievement” nme.com/news/film/guillermo-…,https://nitter.net/danieldreszer/status/1599793919075966977#m
Avatar The Way of Water film,5 Dec 2022,@sinemaportcom,Sinemaport,"The Weeknd ""Avatar: The Way Of Water"" için Hazırladığı Müziğin Tanıtımını Yayınladı! sinemaport.com/haber/the-wee… #film #sinema #haber #theweeknd #avatarthewayofwater",https://nitter.net/sinemaportcom/status/1599780030640291840#m
Avatar The Way of Water film,5 Dec 2022,@Mcvann20111,Francis,"🤔🤔🤔🤔🤔 se me hace que ya la frenaron. En una entrevista reciente con Total Film (via Indiewire), James Cameron defendió Avatar 2 de la creencia de que es una típica “historia familiar de Disney”. tomatazos.com/noticias/78584…",https://nitter.net/Mcvann20111/status/1599777577132253185#m
Avatar The Way of Water film,5 Dec 2022,@balazanuriah,FILMNT,#Movie AVATAR: THE WAY OF WATER Star Stephen Lang Explains How His Character Returns in the Sequel: Stephen Lang’s Colonel Miles Quaritch will be back in Avatar: The Way Water regardless of the fact that he died in the first film. It was quite a… geektyrant.com/news/avatar-t…,https://nitter.net/balazanuriah/status/1599774650585972736#m
Avatar The Way of Water film,5 Dec 2022,@Clairebueno_,Claire Bueno,Ready for the World Premiere of Avatar the Way of Water this week?! Link in bio for details or visit our website buff.ly/3OZTqaS @20thcenturyuk #AvatarTheWayOfWater #avatar #JamesCameron #Premiere #WorldPremiere #London,https://nitter.net/Clairebueno_/status/1599766293577711616#m
Avatar The Way of Water film,5 Dec 2022,@Rdng_bsct_fctry,Reading Biscuit Factory,"Our #christmasmenu is here! Catch Roald Dahl’s Matilda the Musical with a mince pie, or watch Avatar: The Way of Water while you enjoy a brie and cranberry toastie! Don't forget, all our film tickets are £6.50 adult (£5.20 members) and £5 kids! Book now👉bit.ly/3VOfaIY",https://nitter.net/Rdng_bsct_fctry/status/1599760961187250179#m
Avatar The Way of Water film,5 Dec 2022,@BuzzMagWales,Buzz Magazine,Read more: buzzmag.co.uk/december-2022-…,https://nitter.net/BuzzMagWales/status/1599747416898514944#m
Avatar The Way of Water film,5 Dec 2022,@BuzzMagWales,Buzz Magazine,0⃣5⃣ new films you might want to catch this December a thread. buzzmag.co.uk/december-2022-…,https://nitter.net/BuzzMagWales/status/1599747399878000641#m
Avatar The Way of Water film,5 Dec 2022,@eradotid,ERA.id,Semoga gak kalah dari film pertama era.id/film/111282/the-weekn…,https://nitter.net/eradotid/status/1599744656761229312#m
Avatar The Way of Water film,5 Dec 2022,@WestgateMallKe,Westgate Shopping Mall,2 weeks 💙 Avatar: The Way of Water arrives only in theaters on December 16. Watch it exclusively at #WestgateCinemaKe #avatar #cinema #film #movie #newmovie,https://nitter.net/WestgateMallKe/status/1599736101928853507#m
Avatar The Way of Water film,5 Dec 2022,@TimesNow,TIMES NOW,Most awaited film of the decade: Avatar The Way of Water to release soon; here’s how to book tickets online in India timesnownews.com/technology-…,https://nitter.net/TimesNow/status/1599702619928133633#m
Avatar The Way of Water film,5 Dec 2022,@dataquestindia,Dataquest,"In December 2022, James Cameron’s Avatar: The Way of Water. rb.gy/bwmtov #Avatar #aws #dataquest #animation #film #cloud #vfx #india @awscloud @samipanah @prabhu_ram @officialavatar @dataquestindia",https://nitter.net/dataquestindia/status/1599687388401651717#m
Avatar The Way of Water film,5 Dec 2022,@gadgettimesnow,GadgetTimes,#Avatar The Way of Water is set to release soon; here’s how to book tickets online in India Read more: timesnownews.com/technology-…,https://nitter.net/gadgettimesnow/status/1599686438412759041#m
Avatar The Way of Water film,5 Dec 2022,@ZeeBusiness,Zee Business,"Movie Calendar December: दिसंबर में इन फिल्मों का है बेसब्री से इंतजार, कॉमेडी, एक्शन, एडवेंचर की नहीं होगी कोई कमी #MOVIE #December #EntertainmentNews #film #Photos zeebiz.com/hindi/trending/en…",https://nitter.net/ZeeBusiness/status/1599686138658435072#m
Avatar The Way of Water film,5 Dec 2022,@nmeasia,NME Asia,Guillermo del Toro also says 'Avatar' director James Cameron “a master at the peak of his powers” bit.ly/3H5vvF7,https://nitter.net/nmeasia/status/1599667393944784902#m
Avatar The Way of Water film,5 Dec 2022,@hypebeastmusic,HYPEBEAST Music,Film producer Jon Landau also welcomed the artist to the 'Avatar' family. hypebeast.com/2022/12/the-we…,https://nitter.net/hypebeastmusic/status/1599760546865315840#m
Avatar The Way of Water film,6 Dec 2022,@christinalefou,Christina Newland,"Avatar: The Way of Water is a film to be admired more than loved - some remarkable spectacle, some throwback to Titanic set pieces, some really lovely visual flourishes. But it’s also interminably, ploddingly overlong, and more impressive than truly absorbing.",https://nitter.net/christinalefou/status/1600275533597618176#m
Avatar The Way of Water film,6 Dec 2022,@TekiLatex,Teki Latex,"Vraiment super Avatar the way of water. Le meilleur film de Luc Besson, et de loin!",https://nitter.net/TekiLatex/status/1600274913478123520#m
Avatar The Way of Water film,6 Dec 2022,@zero195x,The Drill That Will Pierce the Heavens,Reminds me of this: ign.com/articles/avatar-the-…,https://nitter.net/zero195x/status/1600274751036923904#m
Avatar The Way of Water film,6 Dec 2022,@Reel_Film,Reel Film,"Avatar 2 Reactions Are In, Here's What People Are Saying About James Cameron's The Way Of Water dlvr.it/Sdy8My",https://nitter.net/Reel_Film/status/1600273650456104960#m
Avatar The Way of Water film,6 Dec 2022,@jtimsuggs,jacob,"Avatar: The Way Of Water is gonna really be my favorite film of the year, isn’t it? So beyond thankful and happy that it’s getting nothing but extremely high praise. Never doubt James Cameron.",https://nitter.net/jtimsuggs/status/1600270889395916800#m
Avatar The Way of Water film,6 Dec 2022,@Jav0r27,Jav0r,Can't wait to go see Avatar: The Way of Water #Avatar2 variety.com/2022/film/news/a…,https://nitter.net/Jav0r27/status/1600270596465905665#m
Avatar The Way of Water film,6 Dec 2022,@itsreeljames,Reel James,"#NowWatching: “AVATAR: THE WAY OF WATER” I’m not a fan of the first film, but let’s see what this sequel has to offer! My social reaction is dropping tonight. Full review next Tuesday! YouTube.com/ReelJames #Avatar #Avatar2",https://nitter.net/itsreeljames/status/1600267700781035520#m
Avatar The Way of Water film,6 Dec 2022,@Variety,Variety,"“James Cameron once again shows filmmakers how it’s done. I’ve said it a thousand times. Never doubt him. ‘Avatar: The Way of Water’ is how you do epic blockbuster-ing. Emotional, visceral, and as big as movies get.” bit.ly/3WerbrB",https://nitter.net/Variety/status/1600266334230794259#m
Avatar The Way of Water film,6 Dec 2022,@DavidPoland,David Poland,"Avatar was something we had never seen on screen before. Avatar: The Way of Water is more things that we have never seen on screen before. The level of excitement can’t be the same as the first film, which was a groundbreaking in so many ways.",https://nitter.net/DavidPoland/status/1600266016071688192#m
Avatar The Way of Water film,6 Dec 2022,@megaplextheatre,Megaplex,"Experience the magic of Pandora. Check out this brand-new featurette and in 10 days, experience #AvatarTheWayOfWater in 3D at Megaplex Theatres December 16. Get tickets now: bit.ly/Avatar-Tix",https://nitter.net/megaplextheatre/status/1600263817581121538#m
Avatar The Way of Water film,6 Dec 2022,@alexritman,Alex Ritman,"Got a few mins on the Avatar: The Way of Water red (ok, blue) carpet with James Cameron and he said the film “probably had to be the 7th or 8th” highest grossing film of all time to break even. #AvatarTheWayOfWater",https://nitter.net/alexritman/status/1600253837717032960#m
Avatar The Way of Water film,6 Dec 2022,@vitalthrillscom,Vital Thrills,"With 10 days to go, Avatar: The Way of Water has revealed a new featurette and posters as the James Cameron film premieres in London. #AvatarTheWayOfWater vitalthrills.com/way-of-wate…",https://nitter.net/vitalthrillscom/status/1600253541100183592#m
Avatar The Way of Water film,6 Dec 2022,@SkyNewsAust,Sky News Australia,"The second Avatar film, The Way of Water, is premiering in London almost 13 years after the record-breaking first installment. skynews.com.au/lifestyle/art…",https://nitter.net/SkyNewsAust/status/1600239372515020800#m
Avatar The Way of Water film,6 Dec 2022,@officialavatar,Avatar,The incredible cast and filmmakers behind #AvatarTheWayOfWater Experience the film only in theaters December 16. Get tickets now: fandango.com/avatarthewayofw…,https://nitter.net/officialavatar/status/1600237826838188033#m
Avatar The Way of Water film,6 Dec 2022,@THR,The Hollywood Reporter,"James Cameron knows that #Avatar 2 “probably had to be the seventh or eighth” most successful film of all time to break even, adding that if he had it his way he'd have waited “another five years to release the film, so we’re totally out of the pandemic"" thr.cm/mXA02Qe",https://nitter.net/THR/status/1600225649968484356#m
Avatar The Way of Water film,6 Dec 2022,@Eric25820422,Eric,"Avatar (2009)....the main theme of the film is ""I see you"" by Leona Lewis....the song was supposed to be a new ""My heart will go on"" by Celine dion for Titanic Now the Weekend is making a song for Avatar:the way of water(2022)....I can't wait to see the movie in theaters",https://nitter.net/Eric25820422/status/1600222841323954176#m
Avatar The Way of Water film,7 Dec 2022,@ReutersAsia,Reuters Asia,WATCH: The cast of ‘Avatar: The Way of Water’ attend the film’s world premiere in London reut.rs/3iN9RuY,https://nitter.net/ReutersAsia/status/1600631238494076928#m
Avatar The Way of Water film,7 Dec 2022,@Reuters,Reuters,The cast of ‘Avatar: The Way of Water’ attend the film’s world premiere in London reut.rs/3iN9RuY,https://nitter.net/Reuters/status/1600628721894817792#m
Avatar The Way of Water film,7 Dec 2022,@jjrbs,Juanra,"@Disney @20thcenturyla @IAmStephenLang @vindiesel @JimCameron @zoesaldana I hope what you are right and this film:""Avatar:The way of water"" can be so great like the first part of 13 years ago.",https://nitter.net/jjrbs/status/1600627766189236225#m
Avatar The Way of Water film,7 Dec 2022,@jjrbs,Juanra,"I hope what you are right and this film:""Avatar:The way of water"" can be so great like the first part of 13 years ago. I will go to watch it when is released in the cinemas of Spain (my country) the next week.",https://nitter.net/jjrbs/status/1600627226852184065#m
Avatar The Way of Water film,7 Dec 2022,@ThisIsAGoodFilm,This Is A Good Film,"The HFR stuff in AVATAR: THE WAY OF WATER is ghastly. Almost film ruining stuff, made even worse by the juddering effect when it shifts back to 25fps which it does constantly. Thank for most people won’t have to see it that way.",https://nitter.net/ThisIsAGoodFilm/status/1600626076417392652#m
Avatar The Way of Water film,7 Dec 2022,@The_JeremyPerez,Director Yeti,"This of course being said before I see Avatar Way of Water. But as not a fan of the first one outside of it giving us the Papyrus SNL skit, I don’t think it’ll be surpassing my favorite film of the year yet.",https://nitter.net/The_JeremyPerez/status/1600624460272386051#m
Avatar The Way of Water film,7 Dec 2022,@Jasebechervaise,Jason Bechervaise,"Yoon Je-kyun’s colonial era film HERO & James Cameron’s AVATAR: THE WAY OF WATER screen to local press today. I’ll catch them on release but curious to see the reaction. They both need to do well over Christmas, also a lot of content dropping on streaming platforms in coming wks.",https://nitter.net/Jasebechervaise/status/1600618096330698752#m
Avatar The Way of Water film,7 Dec 2022,@TheIndyFilm,Independent Film,Avatar series ‘had to change its name’ because of James Cameron’s film independent.co.uk/arts-enter…,https://nitter.net/TheIndyFilm/status/1600617485094502400#m
Avatar The Way of Water film,7 Dec 2022,@AndyVermaut,Andy Vermaut,"Andy Vermaut shares:‘Avatar’ To Make Broadcast TV Debut Ahead Of ‘Way Of Water’ Release: Avatar is coming to broadcast television in anticipation of the upcoming sequel, Avatar: The Way of Water. The 2009 film, which still holds the title of… deadline.com/2022/12/avatar-… Thankyou.",https://nitter.net/AndyVermaut/status/1600617087168565248#m
